x1,x2,y,split
-0.0041697171475751915,-0.1059220923437399,1.0,train
0.23176818726480555,0.6960013812727508,1.0,train
-0.39504776205132225,0.5185573591095876,1.0,train
0.4219355323498393,0.3061158541304255,1.0,train
0.456954800327834,0.39692210396097855,1.0,train
-0.7249650893738839,-0.5254282176472128,1.0,test
-0.45261807416942185,0.5586082280907355,1.0,train
0.5977847705073264,0.1116408268891311,1.0,train
-0.18007996202080614,0.8513976404670849,1.0,test
-0.36370910323975664,-0.526741718197217,1.0,train
0.8005302715891414,0.5109773583368373,1.0,test
0.39871737186917633,0.5686242924532852,1.0,test
0.7737342786600659,-0.2186875140412927,1.0,train
0.7299122944666241,0.591461281116625,1.0,train
0.83722846234908,-0.08295667889264863,1.0,train
0.1373383738238854,-0.07441312850140555,1.0,train
0.3023011035520795,0.5533296521080822,1.0,train
-0.40288761273389584,-0.2595038036242251,1.0,train
-0.0747029458893943,0.4770875008701626,1.0,train
0.89264286270536,-0.16117579482823496,1.0,train
1.0360333927849914,0.3233327861942989,1.0,test
-0.09802229790739919,0.012169961900327153,1.0,train
0.7827456378200264,0.5974844728933212,1.0,train
0.06253301026325236,-0.21065327005337445,1.0,test
0.755650339301065,-0.3205556341777652,1.0,test
0.9212504545971887,0.5018242035723225,1.0,train
0.7889435216270689,-0.4243654471042181,1.0,train
0.5981820395431725,0.7288276328042811,1.0,test
0.7690529562899582,-0.3011831459116738,1.0,train
0.08412357254456532,-0.17193918615679332,1.0,train
0.18610248563021214,0.44153869702088255,1.0,train
0.13573544553426664,-0.008331522022653609,1.0,test
-0.08255783075727785,0.01707438061017945,1.0,test
-0.019620491969869036,0.13863389545877375,1.0,test
0.42976281617085826,0.5679944347133394,1.0,test
0.9018281650140667,-0.604256349871357,1.0,train
0.5089739807344525,-0.07653953896570112,1.0,train
0.3727711522544048,-0.0426311214240654,1.0,test
0.6815574571783967,0.33620021365959873,1.0,train
0.667073669913318,0.15130890560689741,1.0,train
0.902504653618096,0.4150359966316021,1.0,train
1.0639992230250281,-0.022457249986411132,1.0,test
