x1,x2,y,split
-4.829922380917092,-4.876918871062292,1.0,train
1.9511645231029888,-1.1043696831930767,0.0,train
-4.677488365763723,-3.5531527653269617,1.0,test
1.436688145374583,-3.9840937102952814,0.0,train
1.2245118758399045,2.5272028376576166,1.0,train
2.461465357086968,-2.066707850303537,0.0,train
-2.242263274701453,3.4195604721751147,0.0,test
-0.4067681384765056,3.1902858405298833,1.0,train
-1.7461711174757195,4.755101231870478,0.0,test
-4.232440704602679,-3.687270122903296,1.0,train
4.7206730439420905,1.2455459966100837,1.0,train
-1.1160316778230304,-1.5675009554270125,1.0,test
-4.10923802429407,-4.8281995669074105,1.0,train
4.1084293356202926,0.4990183919442288,1.0,test
-4.9003052986895,3.782298024561425,0.0,test
3.706461878573717,-1.1120262042844475,0.0,test
2.3292832812943782,1.035250989698011,1.0,train
-0.7788003872810523,2.021486739492941,0.0,test
3.113889759673037,-1.416823358369532,0.0,train
2.1432131185489,-4.621876690823071,0.0,test
3.0170900062243007,-2.787245113946513,0.0,test
-3.1869284422987185,5.092057776363071,0.0,train
-2.2387179733379905,-2.3874670691352518,1.0,test
4.756810723926359,5.095403546704756,1.0,train
2.6967623705752684,3.608516420824501,1.0,train
4.578931139692755,5.123422958686412,1.0,test
4.2308772471781335,-1.5300921557677978,0.0,test
3.102121249338269,-1.6931260745310992,0.0,train
4.588081374590568,4.503394366513884,1.0,train
-1.345202113771517,-3.7157296528150736,1.0,test
-3.147554459626643,-1.9180305958933304,1.0,train
-3.076588850022108,4.526583234765822,0.0,train
0.5000464282597534,-0.8388482253810292,0.0,train
-4.033441301739915,-1.0972515601975907,1.0,train
-4.318051360221339,-3.0319056656072783,1.0,train
-1.8236576964579243,2.0864266965561717,0.0,test
2.774024322115189,3.478736174053311,1.0,test
4.7628642797621845,-4.626885569027746,0.0,train
-3.1808887932526537,-2.546866047985858,1.0,test
-2.6027079073298527,-4.758547674939766,1.0,test
2.2528368916695767,0.6343185673228764,1.0,test
4.320667903843197,-2.5211674028854567,0.0,train
-4.859210776927021,2.5955992583390044,0.0,train
-0.33418385047880256,1.4177265756526207,0.0,train
-0.6130695119171385,4.720969477322137,1.0,train
-1.9862206120401975,4.346492926360154,0.0,test
-0.7645399773122972,-2.4800766052342214,1.0,train
4.6656181630104046,-2.1931590435380004,0.0,train
1.0231234883219316,2.387050774840784,1.0,train
-1.7592060419883884,-3.1287333780745787,1.0,train
1.673918445643973,3.3484890323211305,1.0,train
-3.081310628858992,-1.4872262512903085,1.0,train
2.1981200413984783,-2.327101879177185,0.0,train
1.1766782169393848,4.062283449793279,1.0,train
